Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
1914,0.0,0.0,153609668.0,4750814.0,73393535.0,6382046.0,513421350.0,3575206139.0,412044012.0,110610757.0,301433255.0,90699378.0,1149864933.0,1057493.0,69770.0,987723.0,53496771.0,719784315.0,4872254.0,62982226.0,979631237.0,3266055.0,287310.0,2978745.0
1915,0.0,0.0,144968092.0,4483549.0,77677432.0,6754559.0,505968259.0,3637278857.0,448374876.0,123324206.0,325050671.0,90785274.0,1239502986.0,1195026.0,80905.0,1114121.0,53777264.0,768311807.0,5431769.0,77159146.0,1053255847.0,3675352.0,331768.0,3343584.0
1916,0.0,0.0,161463395.0,4993713.0,65944639.0,5734316.0,516914012.0,3673307572.0,485418787.0,136519676.0,348899112.0,63841242.0,1302067403.0,1329581.0,92160.0,1237421.0,51395657.0,813890178.0,6016283.0,73366863.0,1122670684.0,4107710.0,379633.0,3728077.0
1917,0.0,0.0,167469186.0,5179459.0,68072895.0,5919382.0,537183927.0,3695956515.0,467172257.0,134112812.0,333059446.0,82393335.0,1383034991.0,1484192.0,105126.0,1379066.0,63435577.0,870860279.0,6683945.0,86013555.0,1204262073.0,4594515.0,433908.0,4160607.0
1918,0.0,0.0,158934032.0,4915486.0,66778727.0,5806846.0,516689485.0,3763780427.0,478434800.0,139982662.0,338452138.0,88467505.0,1469913190.0,1653947.0,119513.0,1534434.0,50851400.0,914606937.0,7341472.0,64961014.0,1264334144.0,5077147.0,489161.0,4587985.0
1919,0.0,0.0,145005216.0,4484697.0,73729987.0,6411303.0,503504685.0,3801666792.0,487908256.0,145302852.0,342605404.0,83382883.0,1551533075.0,1834119.0,135011.0,1699108.0,59151960.0,965946079.0,8069675.0,71481438.0,1330416101.0,5604825.0,550102.0,5054722.0
1920,0.0,0.0,137704220.0,4258893.0,72830173.0,6333058.0,486477957.0,3817003975.0,497441075.0,150610996.0,346830079.0,73165521.0,1622753746.0,2022629.0,151481.0,1871148.0,44275123.0,1001716776.0,8779775.0,72285760.0,1396755600.0,6169619.0,616084.0,5553534.0
1921,0.0,0.0,136957670.0,4235804.0,76289299.0,6633852.0,449805002.0,3806533399.0,506218299.0,155662403.0,350555896.0,69754197.0,1690369348.0,2223360.0,169227.0,2054134.0,38559774.0,1031065165.0,9504833.0,56296927.0,1446551220.0,6742219.0,684228.0,6057991.0
1922,0.0,0.0,150120678.0,4642908.0,67931384.0,5907077.0,394889126.0,3754477186.0,510630206.0,159324787.0,351305419.0,54874187.0,1742904329.0,2431041.0,187861.0,2243180.0,43998222.0,1065087676.0,10288501.0,46742332.0,1486218522.0,7333458.0,755601.0,6577857.0
1923,0.0,0.0,148592013.0,4595629.0,61556781.0,5352764.0,377332261.0,3648446194.0,508915300.0,160988389.0,347926911.0,45766719.0,1786121341.0,2648811.0,207633.0,2441177.0,35813885.0,1090153999.0,11078857.0,37689285.0,1516239607.0,7944084.0,830288.0,7113797.0
1924,0.0,0.0,135485575.0,4190276.0,81812100.0,7114096.0,396853748.0,3529805747.0,503150226.0,161248422.0,341901804.0,50866362.0,1834210160.0,2884435.0,229172.0,2655263.0,36834262.0,1115427708.0,11910820.0,56070891.0,1563981269.0,8624639.0,913652.0,7710987.0
1925,0.0,0.0,141670053.0,4381548.0,72034175.0,6263841.0,388044132.0,3436561877.0,496721133.0,161163336.0,335557797.0,47548826.0,1878739394.0,3134623.0,252249.0,2882374.0,33316524.0,1136346069.0,12767138.0,46081824.0,1601051006.0,9326917.0,1000740.0,8326177.0
1926,0.0,0.0,126743559.0,3919904.0,63879026.0,5554698.0,379827020.0,3342644219.0,488025846.0,160208595.0,327817251.0,52833038.0,1928291605.0,3404549.0,277309.0,3127241.0,34350193.0,1157418962.0,13665341.0,55506181.0,1646806302.0,10086506.0,1095427.0,8991079.0
1927,0.0,0.0,149624411.0,4627559.0,65865365.0,5727423.0,370939442.0,3249717069.0,478460758.0,158831064.0,319629694.0,51631282.0,1976363736.0,3691993.0,304205.0,3387788.0,41064018.0,1184262502.0,14628782.0,43421147.0,1679717143.0,10866405.0,1193797.0,9672608.0
1928,0.0,0.0,122687022.0,3794444.0,72231782.0,6281024.0,369642166.0,3157792636.0,468254316.0,157106508.0,311147808.0,60501325.0,2033004636.0,4003052.0,333475.0,3669577.0,34179935.0,1203264584.0,15605533.0,50313012.0,1718706897.0,11700943.0,1299665.0,10401279.0
1929,0.0,0.0,131382475.0,4063376.0,64766994.0,5631913.0,372155637.0,3074517025.0,458049609.0,155254180.0,302795429.0,48771597.0,2077600455.0,4328422.0,364377.0,3964045.0,38165296.0,1225240544.0,16637062.0,37614530.0,1744164144.0,12556104.0,1409337.0,11146767.0
1930,0.0,0.0,146807133.0,4540427.0,64625187.0,5619581.0,363205690.0,3003324877.0,448291437.0,153433691.0,294857745.0,45280434.0,2118371134.0,4672822.0,397330.0,4275492.0,34720332.0,1242733170.0,17694986.0,35274113.0,1766408511.0,13449976.0,1524867.0,11925108.0
1931,0.0,0.0,152161831.0,4706036.0,70122034.0,6097568.0,344650921.0,2932889601.0,438410793.0,151459449.0,286951344.0,42559338.0,2156066918.0,5037473.0,432465.0,4605007.0,27554893.0,1252010442.0,18763296.0,42973238.0,1795422818.0,14401588.0,1648496.0,12753092.0
1932,0.0,0.0,133756910.0,4136812.0,79753776.0,6935111.0,326563920.0,2855396428.0,426525584.0,148680201.0,277845383.0,39336433.0,2190165564.0,5422979.0,469865.0,4953114.0,22513304.0,1255178907.0,19847946.0,30601290.0,1811112769.0,15375837.0,1776286.0,13599551.0
1933,0.0,0.0,138594704.0,4286434.0,76540883.0,6655729.0,307853230.0,2773864262.0,411983259.0,144853852.0,267129407.0,32536451.0,2217070493.0,5828332.0,509470.0,5318862.0,25050188.0,1259772620.0,20977104.0,29665845.0,1824872647.0,16392512.0,1910551.0,14481961.0
1934,0.0,0.0,146333022.0,4525764.0,79776977.0,6937128.0,289080170.0,2687835966.0,397695609.0,140994934.0,256700675.0,22365248.0,2233391968.0,6252460.0,551211.0,5701250.0,16129155.0,1254333122.0,22105082.0,22031388.0,1829972710.0,17439527.0,2049935.0,15389592.0
1935,0.0,0.0,130120210.0,4024336.0,69118972.0,6010345.0,293408576.0,2597445804.0,383120631.0,136917703.0,246202928.0,30774322.0,2257682022.0,6705499.0,596010.0,6109489.0,18385937.0,1249998284.0,23272849.0,26008333.0,1837973921.0,18537412.0,2196898.0,16340513.0
1936,0.0,0.0,154710945.0,4784875.0,66543140.0,5786360.0,299199535.0,2524573237.0,369866428.0,133204192.0,236662236.0,31569920.0,2282301369.0,7184860.0,643677.0,6541183.0,22029265.0,1248109726.0,24485546.0,27244232.0,1846088815.0,19681887.0,2351014.0,17330874.0
1937,0.0,0.0,164934557.0,5101069.0,79158754.0,6883370.0,309350085.0,2468082144.0,359472111.0,130428451.0,229043660.0,26549552.0,2301410091.0,7688555.0,694069.0,6994486.0,20192617.0,1243163619.0,25721219.0,26292470.0,1852086882.0,20869147.0,2511893.0,18357255.0
1938,0.0,0.0,144867012.0,4480423.0,69216360.0,6018814.0,329214601.0,2428119388.0,353534093.0,129200688.0,224333405.0,32719606.0,2326168347.0,8223141.0,747810.0,7475331.0,24784095.0,1241541351.0,27003652.0,33483168.0,1864053497.0,22114001.0,2681386.0,19432614.0
1939,0.0,0.0,146932099.0,4544292.0,65882191.0,5728886.0,349141487.0,2411737000.0,349936548.0,128779832.0,221156716.0,39686907.0,2357341464.0,8790300.0,805095.0,7985205.0,30804935.0,1244620029.0,28338556.0,30354856.0,1871629839.0,23398318.0,2857373.0,20540945.0
1940,0.0,0.0,135256164.0,4183180.0,66380745.0,5772239.0,369130742.0,2418973891.0,346050829.0,128211792.0,217839037.0,53207804.0,2401446552.0,9394757.0,866403.0,8528354.0,30452265.0,1245997953.0,29700871.0,43097612.0,1890619822.0,24750616.0,3043401.0,21707215.0
1941,0.0,0.0,134094077.0,4147240.0,70612719.0,6140236.0,377506894.0,2448451432.0,343985435.0,128282535.0,215702900.0,55334063.0,2447056503.0,10032261.0,931388.0,9100873.0,37820925.0,1253340201.0,31119779.0,44039398.0,1909174562.0,26150710.0,3237085.0,22913625.0
1942,0.0,0.0,118661933.0,3669957.0,64691416.0,5625340.0,395653145.0,2487434990.0,343071693.0,128755742.0,214315951.0,51735987.0,2488416200.0,10700995.0,999920.0,9701075.0,35952126.0,1257387868.0,32559057.0,41454911.0,1923726400.0,27591718.0,3437624.0,24154093.0
1943,0.0,0.0,129533618.0,4006194.0,74345022.0,6464784.0,399551206.0,2543977128.0,343945114.0,129880667.0,214064447.0,56148396.0,2533500482.0,11405989.0,1072505.0,10333484.0,40826381.0,1264838859.0,34043368.0,42557276.0,1937915283.0,29079357.0,3645776.0,25433581.0
1944,0.0,0.0,125741066.0,3888899.0,74029845.0,6437378.0,390429745.0,2603314058.0,345268487.0,131162468.0,214106019.0,56039212.0,2577753123.0,12146132.0,1149082.0,10997051.0,42969996.0,1272928116.0,35561550.0,48986619.0,1957012448.0,30622817.0,3862752.0,26760065.0
1945,0.0,0.0,152865587.0,4727802.0,65138601.0,5664226.0,387142899.0,2652931205.0,346020277.0,132214473.0,213805804.0,45857885.0,2611071320.0,12917214.0,1229287.0,11687927.0,31084875.0,1267647506.0,37056386.0,48167419.0,1973726315.0,32208769.0,4086930.0,28121839.0
1946,0.0,0.0,130831139.0,4046324.0,77026617.0,6697967.0,411260980.0,2698196296.0,347349504.0,133475053.0,213874450.0,62591006.0,2660324969.0,13733701.0,1314535.0,12419165.0,40354728.0,1270096919.0,38606657.0,54704701.0,1995358450.0,33849596.0,4319932.0,29529664.0
1947,0.0,0.0,129325698.0,3999764.0,74542223.0,6481932.0,401469052.0,2763834429.0,351527447.0,135826080.0,215701367.0,59715282.0,2705868685.0,14587159.0,1404068.0,13183091.0,43064894.0,1273686060.0,40186913.0,44469360.0,2005111122.0,35514107.0,4557818.0,30956288.0
1948,0.0,0.0,137803216.0,4261955.0,57087338.0,4964116.0,470760975.0,2814996751.0,356591133.0,138523239.0,218067894.0,72160999.0,2762978918.0,15486363.0,1498771.0,13987592.0,42380269.0,1275003831.0,41782316.0,74470726.0,2043127631.0,37273677.0,4809796.0,32463880.0
1949,0.0,0.0,129982487.0,4020077.0,80153877.0,6969902.0,510801854.0,2925487740.0,367132343.0,143365121.0,223767222.0,66052199.0,2813063852.0,16423208.0,1597904.0,14825303.0,52533437.0,1284832428.0,43433778.0,74236536.0,2079129175.0,39075831.0,5069204.0,34006627.0
1950,0.0,0.0,157305539.0,4865120.0,69888172.0,6077232.0,550094304.0,3062241205.0,381574944.0,149765847.0,231809097.0,88905881.0,2885033636.0,17413354.0,1703036.0,15710318.0,63330217.0,1303756425.0,45144905.0,81613515.0,2120671574.0,40933208.0,5337722.0,35595486.0
1951,0.0,0.0,187812296.0,5808628.0,83441804.0,7255809.0,510292942.0,3222105435.0,398253298.0,157090623.0,241162675.0,186699459.0,3053736703.0,18497635.0,1818237.0,16679398.0,68953432.0,1326561792.0,46896407.0,170141081.0,2248706651.0,42995698.0,5635053.0,37360645.0
1952,0.0,0.0,160339234.0,4958945.0,69931989.0,6081042.0,475030069.0,3328205381.0,412524441.0,163510920.0,249013521.0,210659433.0,3245279163.0,19643377.0,1940394.0,17702983.0,68408102.0,1347063375.0,48663516.0,158257943.0,2362789706.0,45090973.0,5938847.0,39152126.0
1953,0.0,0.0,151345946.0,4680802.0,86494828.0,7521289.0,489337980.0,3387450463.0,424223945.0,168946400.0,255277545.0,205553111.0,3430546485.0,20837909.0,2068315.0,18769594.0,64645059.0,1362041233.0,50431341.0,201789972.0,2518206287.0,47318992.0,6262340.0,41056651.0
1954,0.0,0.0,149424092.0,4621364.0,86126765.0,7489284.0,482852132.0,3449814609.0,435424671.0,174211200.0,261213472.0,191457652.0,3600504658.0,22077649.0,2201685.0,19875964.0,71680153.0,1382252835.0,52239939.0,199962863.0,2669541544.0,49602446.0,6595445.0,43007000.0
1955,0.0,0.0,158676091.0,4907508.0,83193945.0,7234256.0,493533392.0,3496150350.0,444924400.0,178818768.0,266105632.0,178975806.0,3756720976.0,23364043.0,2340688.0,21023355.0,55134583.0,1384167199.0,53995404.0,218142476.0,2836711632.0,51977771.0,6943075.0,45034696.0
1956,0.0,0.0,161941878.0,5008512.0,100700937.0,8756603.0,499073656.0,3544370673.0,453681946.0,183146501.0,270535445.0,248435573.0,3981049434.0,24740199.0,2489700.0,22250499.0,71753231.0,1400877806.0,55823098.0,171493610.0,2954909614.0,54327769.0,7289613.0,47038156.0
1957,0.0,0.0,170857069.0,5284239.0,93549371.0,8134728.0,535926621.0,3589641676.0,462243824.0,187411685.0,274832139.0,248353590.0,4203890800.0,26174525.0,2645624.0,23528902.0,73519844.0,1417515853.0,57666939.0,183266910.0,3082483518.0,56752512.0,7648444.0,49104068.0
1958,0.0,0.0,136647129.0,4226200.0,73855662.0,6422232.0,448558755.0,3662354986.0,471711585.0,192061503.0,279650082.0,202496718.0,4379434045.0,27644647.0,2806238.0,24838409.0,63106122.0,1421932257.0,59477062.0,177120724.0,3201470191.0,59220155.0,8015335.0,51204820.0
1959,0.0,0.0,171833394.0,5314435.0,94083939.0,8181212.0,535081019.0,3643345414.0,475973554.0,194601509.0,281372045.0,245468746.0,4596428609.0,29195782.0,2976172.0,26219609.0,73783281.0,1435173098.0,61332691.0,223923323.0,3364682562.0,61827093.0,8403410.0,53423683.0
1960,0.0,0.0,173511936.0,5366349.0,95413056.0,8296787.0,565106344.0,3701264767.0,485855950.0,199449680.0,286406270.0,240648159.0,4807022979.0,30806362.0,3153297.0,27653065.0,79167446.0,1451919428.0,63214291.0,206569876.0,3507935255.0,64461948.0,8797648.0,55664301.0
1961,0.0,0.0,178510603.0,5520946.0,93593188.0,8138538.0,569363258.0,3777535394.0,497814163.0,205172774.0,292641388.0,233891137.0,5009221703.0,32476440.0,3337664.0,29138776.0,74300620.0,1461933597.0,65081070.0,268773150.0,3710617680.0,67268989.0,9217811.0,58051178.0
1962,0.0,0.0,181187029.0,5603723.0,88133585.0,7663790.0,561996495.0,3847441697.0,508408773.0,210357368.0,298051406.0,254939038.0,5230755948.0,34221355.0,3530903.0,30690452.0,99492208.0,1479488533.0,64860831.0,233861848.0,3875609884.0,70078909.0,9640836.0,60438073.0
1963,0.0,0.0,188882142.0,5841716.0,91059102.0,7918183.0,583109693.0,3899256090.0,519406866.0,215730412.0,303676453.0,266435500.0,5462003077.0,36038358.0,3732794.0,32305564.0,71383467.0,1534071290.0,64849165.0,223372232.0,4027290042.0,72931628.0,10072185.0,62859442.0
1964,0.0,0.0,198961092.0,6153436.0,103408204.0,8992018.0,627984032.0,3964368320.0,526703585.0,219582098.0,307121487.0,273417580.0,5698377965.0,37926905.0,3943339.0,33983566.0,89926368.0,1559811907.0,64820478.0,279085117.0,4231701368.0,75948201.0,10528656.0,65419545.0
1965,0.0,0.0,207813586.0,6427224.0,103358127.0,8987663.0,650759163.0,4067145902.0,533836772.0,223375328.0,310461444.0,264358699.0,5923775265.0,39880276.0,4161893.0,35718383.0,93319026.0,1605578254.0,64725087.0,273536533.0,4427522186.0,79025025.0,10996035.0,68028990.0
1966,0.0,0.0,159645082.0,4937477.0,84067645.0,7310230.0,569973302.0,4186863507.0,539670885.0,226632362.0,313038523.0,286066116.0,6168880766.0,41915261.0,4390262.0,37524999.0,91623122.0,1651668160.0,64983413.0,226680251.0,4573457621.0,82085790.0,11463704.0,70622086.0
1967,0.0,0.0,224200816.0,6934046.0,123286532.0,10720568.0,717744202.0,4222065965.0,543965620.0,229246007.0,314719613.0,357354808.0,6483168406.0,44059831.0,4631451.0,39428380.0,103106821.0,1699827859.0,64843858.0,300560645.0,4790050021.0,85347096.0,11961943.0,73385152.0
1968,0.0,0.0,240970834.0,7452706.0,121986627.0,10607533.0,748152777.0,4390500057.0,559452017.0,236593440.0,322858577.0,312993904.0,6750934051.0,46258709.0,4879724.0,41378985.0,122175329.0,1761219335.0,64607180.0,365821967.0,5068488484.0,88806257.0,12490623.0,76315635.0
1969,0.0,0.0,229767723.0,7106218.0,139915097.0,12166530.0,761746429.0,4573258174.0,576009513.0,244428640.0,331580873.0,347220199.0,7050671887.0,48552055.0,5139364.0,43412691.0,116624578.0,1840947077.0,64573197.0,335072999.0,5312728515.0,92298447.0,13026715.0,79271732.0
1970,0.0,0.0,240125602.0,7426565.0,102321562.0,8897527.0,944081382.0,4752106757.0,594198502.0,252994161.0,341204342.0,366232102.0,7367079110.0,50934987.0,5409926.0,45525061.0,81127693.0,1915814481.0,64488618.0,352268684.0,5570598084.0,95909891.0,13582424.0,82327467.0
1971,0.0,0.0,267812102.0,8282849.0,118437447.0,10298908.0,791030402.0,5085958262.0,622546862.0,265939142.0,356607720.0,413675364.0,7728482189.0,53424656.0,5693305.0,47731350.0,133892896.0,1958748263.0,63949034.0,301397350.0,5774028728.0,99520101.0,14140744.0,85379357.0
1972,0.0,0.0,269221154.0,8326427.0,128055287.0,11135242.0,811865936.0,5247514498.0,642309607.0,275271635.0,367037973.0,422540649.0,8096213644.0,56004899.0,5987856.0,50017043.0,112688979.0,2052030417.0,63949384.0,318289487.0,5799160504.0,100204942.0,14284769.0,85920173.0
1973,0.0,0.0,252243243.0,7801337.0,140506627.0,12217968.0,803644190.0,5411465332.0,660946242.0,284162214.0,376784029.0,401456410.0,8440247144.0,58662372.0,6292213.0,52370159.0,96221024.0,2123376582.0,63992886.0,377018698.0,6044015999.0,101518050.0,14518636.0,86999414.0
1974,0.0,0.0,267704306.0,8279515.0,133145365.0,11577858.0,816778570.0,5543786393.0,685754878.0,295753086.0,390001793.0,375525460.0,8755660749.0,61395366.0,6606241.0,54789125.0,133731463.0,2180790279.0,63755798.0,403551940.0,6350744180.0,102616015.0,14722200.0,87893815.0
1975,0.0,0.0,255729407.0,7909157.0,156379295.0,13598200.0,848663796.0,5669213219.0,705311554.0,305126061.0,400185492.0,403165756.0,9095923337.0,64232186.0,6933042.0,57299143.0,112835660.0,2272472956.0,64066288.0,367070514.0,6677347368.0,104436968.0,15030179.0,89406789.0
1976,0.0,0.0,264254826.0,8172830.0,151022716.0,13132410.0,844925902.0,5807218506.0,724787805.0,314503520.0,410284285.0,422359440.0,9452487163.0,67171470.0,7272543.0,59898927.0,134213317.0,2343168705.0,64332746.0,372979571.0,6968755167.0,106029175.0,15306136.0,90723039.0
1977,0.0,0.0,287169230.0,8881523.0,136592305.0,11877592.0,860008538.0,5922631520.0,744007690.0,323807886.0,420199804.0,423356052.0,9807060351.0,70206531.0,7624088.0,62582443.0,114321038.0,2433972184.0,64841719.0,398070947.0,7260971094.0,108118962.0,15654925.0,92464038.0
1978,0.0,0.0,266403051.0,8239270.0,163590902.0,14225296.0,873112746.0,6032750591.0,764847844.0,333856667.0,430991176.0,411616619.0,10146816413.0,73332742.0,7987235.0,65345507.0,157416782.0,2509268589.0,64839222.0,451373124.0,7580618449.0,109974158.0,15970846.0,94003312.0
1979,0.0,0.0,310203751.0,9593930.0,135923365.0,11819423.0,902033849.0,6135839353.0,785113964.0,343694789.0,441419175.0,463497831.0,10535252574.0,76584515.0,8365801.0,68218714.0,124494538.0,2622522922.0,65594322.0,381175944.0,7953008367.0,111966784.0,16307767.0,95659016.0
1980,30504662.0,15024685.0,254943649.0,7884855.0,97101681.0,8443624.0,951206719.0,6248883151.0,803989593.0,352960983.0,451028610.0,426065664.0,10882971984.0,79920003.0,8755290.0,71164713.0,127418244.0,2705564014.0,65947112.0,474797022.0,8254021784.0,113934837.0,16642183.0,97292654.0
1981,42174690.0,20772609.0,281810216.0,8715780.0,120277762.0,10458936.0,968713504.0,6391056507.0,824271485.0,362880726.0,461390760.0,496961226.0,11298164693.0,83395817.0,9161967.0,74233850.0,129303486.0,2785283012.0,66985968.0,443085439.0,8645431887.0,116379420.0,17047448.0,99331972.0
1982,43078814.0,21217923.0,254322171.0,7865634.0,137804576.0,11983007.0,950583686.0,6524642831.0,851664359.0,375977011.0,475687349.0,461116330.0,11674000123.0,86962152.0,9580445.0,77381708.0,127139556.0,2863603463.0,68336363.0,466318683.0,9007719448.0,118480663.0,17403701.0,101076962.0
1983,35143803.0,17309634.0,250949687.0,7761331.0,122687699.0,10668496.0,886564318.0,6622982325.0,867543206.0,384030269.0,483512936.0,470128797.0,12055222477.0,90643032.0,10013428.0,80629604.0,113784297.0,2940616308.0,69529928.0,423825452.0,9395365261.0,120424179.0,17737842.0,102686337.0
1984,30128577.0,14839449.0,245833216.0,7603089.0,127124174.0,11054276.0,869403566.0,6646922429.0,877692816.0,389566160.0,488126656.0,399761085.0,12362374997.0,94400138.0,10456743.0,83943395.0,119103313.0,2999913977.0,71072685.0,386849139.0,9729696468.0,123384148.0,18223085.0,105161062.0
1985,32821953.0,16166037.0,245511477.0,7593138.0,97649393.0,8491252.0,870337515.0,6645360446.0,885893809.0,394246595.0,491647213.0,432715709.0,12698652942.0,98286204.0,10916283.0,87369921.0,117524285.0,3063408154.0,72667682.0,339525772.0,10020408706.0,126862908.0,18786922.0,108075986.0
1986,48661205.0,23967459.0,285655958.0,8834720.0,149975541.0,13041351.0,818490625.0,6647766161.0,880953495.0,393070615.0,487882880.0,379665156.0,12977962902.0,102260544.0,11387599.0,90872944.0,139527411.0,3122371951.0,74472029.0,436514531.0,10266225960.0,129905078.0,19288078.0,110617000.0
1987,50992552.0,25115734.0,329594758.0,10193652.0,113968110.0,9910270.0,832907651.0,6596647666.0,884100722.0,395489339.0,488611383.0,396799138.0,13270366320.0,106359532.0,11874797.0,94484735.0,109775612.0,3201897355.0,76402651.0,432995201.0,10604394516.0,133510534.0,19874859.0,113635675.0
1988,37915054.0,18674579.0,338145035.0,10458094.0,132683461.0,11537692.0,847339138.0,6557241239.0,886453351.0,397547382.0,488905968.0,421110670.0,13582910937.0,110590111.0,12378729.0,98211381.0,129673201.0,3252564516.0,78013515.0,456096595.0,10940662772.0,136852910.0,20424552.0,116428358.0
1989,39329361.0,19371178.0,341908280.0,10574483.0,136039898.0,11829556.0,861074398.0,6528567162.0,890136057.0,400197445.0,489938612.0,420526677.0,13890580156.0,114943060.0,12898440.0,102044620.0,95646792.0,3318740784.0,80062368.0,429074127.0,11288280497.0,141322389.0,21144827.0,120177562.0
1990,52521429.0,25868764.0,306096538.0,9466903.0,163978552.0,14259004.0,880915999.0,6509967912.0,893580920.0,402737451.0,490843469.0,428985222.0,14202288334.0,119425728.0,13434826.0,105990902.0,120371689.0,3350596513.0,81881317.0,442420840.0,11607211196.0,145741226.0,21860259.0,123880967.0
1991,53687869.0,26443279.0,372492724.0,11520394.0,140069247.0,12179935.0,947795603.0,6508623657.0,895809161.0,404724516.0,491084645.0,485580692.0,14566017223.0,124066246.0,13991135.0,110075111.0,144612724.0,3403927432.0,84014702.0,479182178.0,11935499498.0,150419187.0,22617327.0,127801859.0
1992,45892004.0,22603525.0,352255229.0,10894492.0,170597064.0,14834527.0,948486069.0,6568023235.0,902164146.0,408574710.0,493589435.0,585759333.0,15025167753.0,128892802.0,14570650.0,114322152.0,142538071.0,3476461452.0,86618921.0,427606451.0,12289491344.0,156074431.0,23524519.0,132549912.0
1993,59824810.0,29465951.0,344107286.0,10642493.0,146533378.0,12742033.0,925545648.0,6622711593.0,907574621.0,411999347.0,495575274.0,448604866.0,15342334573.0,133790287.0,15160445.0,118629843.0,126421080.0,3542361172.0,89501019.0,465839902.0,12582629712.0,162286234.0,24519283.0,137766951.0
