Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
1964,0.0,0.0,198961092.0,6153436.0,103408204.0,8992018.0,652605040.0,4102249759.0,543689881.0,226663665.0,317026216.0,286519874.0,6105999279.0,41571381.0,4322263.0,37249118.0,98919005.0,1715793096.0,71302526.0,291567543.0,4504948709.0,83057716.0,11514244.0,71543471.0
1965,0.0,0.0,207813586.0,6427224.0,103358127.0,8987663.0,676493660.0,4212306466.0,551534880.0,230780814.0,320754067.0,276139698.0,6339443191.0,43699803.0,4560498.0,39139306.0,102650929.0,1766136078.0,71197596.0,284364481.0,4704360164.0,86371831.0,12018316.0,74353516.0
1966,0.0,0.0,159645082.0,4937477.0,84067645.0,7310230.0,592707279.0,4339716800.0,558084482.0,234365069.0,323719412.0,298063879.0,6592634209.0,45915352.0,4809237.0,41106116.0,100785434.0,1816834975.0,71481755.0,238275710.0,4854414230.0,89673007.0,12523298.0,77149709.0
1967,0.0,0.0,224200816.0,6934046.0,123286532.0,10720568.0,746372175.0,4379100894.0,562899817.0,237225535.0,325674281.0,374686705.0,6920155580.0,48248675.0,5071771.0,43176903.0,113417503.0,1869810644.0,71328243.0,313628787.0,5076354092.0,93179087.0,13059647.0,80119440.0
1968,0.0,0.0,240970834.0,7452706.0,121986627.0,10607533.0,778249854.0,4556717503.0,579320283.0,244995772.0,334324511.0,328606743.0,7199245160.0,50641094.0,5342012.0,45299082.0,134392862.0,1937341267.0,71067898.0,380741782.0,5361742770.0,96888160.0,13627345.0,83260815.0
1969,0.0,0.0,229767723.0,7106218.0,139915097.0,12166530.0,792463476.0,4749151518.0,596882003.0,253285845.0,343596158.0,364212429.0,7511489290.0,53134311.0,5624408.0,47509903.0,128287036.0,2025041784.0,71030516.0,347767068.0,5610460352.0,100628015.0,14202324.0,86425690.0
1970,0.0,0.0,240125602.0,7426565.0,102321562.0,8897527.0,982385399.0,4937265446.0,616134239.0,262333823.0,353800416.0,379136870.0,7836114658.0,55720680.0,5918226.0,49802454.0,89240463.0,2107395928.0,70937480.0,362809011.0,5870409179.0,104484513.0,14796732.0,89687781.0
1971,0.0,0.0,267812102.0,8282849.0,118437447.0,10298908.0,823398481.0,5286529657.0,645969575.0,275944841.0,370024734.0,430442132.0,8209389786.0,58421276.0,6225780.0,52195496.0,147282185.0,2154623089.0,70343937.0,315136573.0,6078866810.0,108346569.0,15394891.0,92951678.0
1972,0.0,0.0,269221154.0,8326427.0,128055287.0,11135242.0,845086581.0,5456433129.0,666888923.0,285805477.0,381083446.0,440926746.0,8590398058.0,61218942.0,6545324.0,54673617.0,123957877.0,2257233458.0,70344323.0,331365033.0,6106511765.0,109013613.0,15540494.0,93473118.0
1973,0.0,0.0,252243243.0,7801337.0,140506627.0,12217968.0,836808009.0,5628470689.0,686653433.0,295214568.0,391438865.0,419015387.0,8946661385.0,64099125.0,6875367.0,57223757.0,105843126.0,2335714240.0,70392175.0,394690886.0,6358300882.0,110328831.0,15778712.0,94550118.0
1974,0.0,0.0,267704306.0,8279515.0,133145365.0,11577858.0,850484403.0,5767536658.0,712799850.0,307417070.0,405382781.0,394690382.0,9275684420.0,67061326.0,7215908.0,59845418.0,147104609.0,2398869306.0,70131378.0,418514702.0,6677000996.0,111396213.0,15981885.0,95414328.0
1975,0.0,0.0,255729407.0,7909157.0,156379295.0,13598200.0,883982256.0,5899068016.0,733529733.0,317333577.0,416196156.0,419605939.0,9626600985.0,70131658.0,7569815.0,62561843.0,124119226.0,2499720250.0,70472917.0,381737819.0,7012346299.0,113238819.0,16296909.0,96941911.0
1976,0.0,0.0,264254826.0,8172830.0,151022716.0,13132410.0,880088803.0,6043833569.0,753935409.0,327151393.0,426784016.0,439166333.0,9993949016.0,73310209.0,7937174.0,65373035.0,147634649.0,2577485574.0,70766021.0,389471940.0,7312478758.0,114825963.0,16576021.0,98249942.0
1977,0.0,0.0,287169230.0,8881523.0,136592305.0,11877592.0,896101515.0,6164951205.0,774073313.0,336893081.0,437180232.0,442905259.0,10361805322.0,76591502.0,8317465.0,68274037.0,125753142.0,2677369401.0,71325890.0,413192777.0,7614891354.0,116952450.0,16933956.0,100018494.0
1978,0.0,0.0,266403051.0,8239270.0,163590902.0,14225296.0,909755683.0,6280736292.0,795902934.0,347412238.0,448490696.0,430856447.0,10714286226.0,79969418.0,8710087.0,71259331.0,173158461.0,2760195447.0,71323144.0,469717085.0,7943772818.0,118802337.0,17252906.0,101549431.0
1979,0.0,0.0,310203751.0,9593930.0,135923365.0,11819423.0,940209405.0,6389090450.0,817127047.0,357708971.0,459418076.0,481940322.0,11114395788.0,83478061.0,9118826.0,74359235.0,136943992.0,2884775214.0,72153754.0,396460299.0,8328751850.0,120787288.0,17592458.0,103194829.0
1980,30504662.0,15024685.0,254943649.0,7884855.0,97101681.0,8443624.0,991463352.0,6508004712.0,836931634.0,367422930.0,469508703.0,443806673.0,11472827842.0,87075555.0,9539185.0,77536370.0,140160069.0,2976120415.0,72541823.0,493086722.0,8639370625.0,122740499.0,17928405.0,104812095.0
1981,42174690.0,20772609.0,281810216.0,8715780.0,120277762.0,10458936.0,1015967822.0,6657161683.0,858193328.0,377814620.0,480378708.0,517879957.0,11901644623.0,90820437.0,9977645.0,80842792.0,142233834.0,3063811314.0,73684565.0,462879908.0,9043285835.0,125192550.0,18338410.0,106854140.0
1982,43078814.0,21217923.0,254322171.0,7865634.0,137804576.0,11983007.0,996953623.0,6803187300.0,887201266.0,391665186.0,495536080.0,484521566.0,12293317567.0,94662643.0,10428792.0,84233850.0,139853511.0,3149963809.0,75169999.0,482851374.0,9420064054.0,127262265.0,18693636.0,108568629.0
1983,35143803.0,17309634.0,250949687.0,7761331.0,122687699.0,10668496.0,930038197.0,6911893036.0,904241194.0,400275153.0,503966041.0,489838973.0,12686405544.0,98623058.0,10894989.0,87728069.0,125162727.0,3234677938.0,76482921.0,443869421.0,9819396090.0,129133403.0,19020664.0,110112739.0
1984,30128577.0,14839449.0,245833216.0,7603089.0,127124174.0,11054276.0,912140205.0,6942403288.0,915298305.0,406257451.0,509040854.0,415678630.0,13001350715.0,102663100.0,11372035.0,91291065.0,131013644.0,3299905374.0,78179953.0,400493507.0,10168088235.0,132123045.0,19513767.0,112609278.0
1985,32821953.0,16166037.0,245511477.0,7593138.0,97649393.0,8491252.0,913343429.0,6945852802.0,924332062.0,411352653.0,512979409.0,447795309.0,13344298277.0,106836794.0,11865965.0,94970829.0,129276713.0,3369748968.0,79934450.0,352210723.0,10466361637.0,135663508.0,20090188.0,115573320.0
1986,48661205.0,23967459.0,285655958.0,8834720.0,149975541.0,13041351.0,859033809.0,6953167073.0,919701608.0,410359547.0,509342061.0,397935835.0,13633177207.0,111105432.0,12372554.0,98732877.0,153480152.0,3434609144.0,81919232.0,452966972.0,10719295507.0,138716039.0,20596314.0,118119725.0
1987,50992552.0,25115734.0,329594758.0,10193652.0,113968110.0,9910270.0,874379384.0,6903958135.0,923456179.0,413094419.0,510361760.0,415331149.0,13935113948.0,115503946.0,12895750.0,102608195.0,120753173.0,3522087089.0,84042916.0,449379209.0,11068181415.0,142361139.0,21192392.0,121168747.0
1988,37915054.0,18674579.0,338145035.0,10458094.0,132683461.0,11537692.0,889747671.0,6866786564.0,926411479.0,415467388.0,510944091.0,439617428.0,14256864597.0,120039074.0,13436384.0,106602690.0,142640521.0,3577820966.0,85814867.0,476134920.0,11415572819.0,145700900.0,21745067.0,123955834.0
1989,39329361.0,19371178.0,341908280.0,10574483.0,136039898.0,11829556.0,904276360.0,6840629050.0,930758874.0,418461111.0,512297763.0,437904756.0,14572304689.0,124700959.0,13993432.0,110707528.0,105211471.0,3650614860.0,88068605.0,446299824.0,11777119016.0,150266280.0,22483023.0,127783257.0
1990,52521429.0,25868764.0,306096538.0,9466903.0,163978552.0,14259004.0,925341036.0,6824667756.0,934879051.0,421350543.0,513528508.0,445953278.0,14891062555.0,129497201.0,14567819.0,114929382.0,132408858.0,3685656162.0,90069449.0,460732458.0,12107341969.0,154758647.0,23212815.0,131545832.0
1991,53687869.0,26443279.0,372492724.0,11520394.0,140069247.0,12179935.0,995711287.0,6826544618.0,937740863.0,423669163.0,514071700.0,508877310.0,15267850593.0,134459335.0,15163179.0,119296156.0,159073996.0,3744320174.0,92416173.0,496225290.0,12447969747.0,159518066.0,23985453.0,135532614.0
1992,45892004.0,22603525.0,352255229.0,10894492.0,170597064.0,14834527.0,996682451.0,6891824555.0,944948217.0,427950884.0,516997333.0,611544310.0,15742223278.0,139613794.0,15782601.0,123831192.0,156791878.0,3824107595.0,95280813.0,446621921.0,12812313082.0,165324620.0,24918766.0,140405854.0
1993,59824810.0,29465951.0,344107286.0,10642493.0,146533378.0,12742033.0,972576335.0,6951869813.0,951170598.0,431790021.0,519380577.0,467332753.0,16067228225.0,144840591.0,16412610.0,128427981.0,139063187.0,3896597287.0,98451120.0,482955216.0,13117239715.0,171738674.0,25947421.0,145791253.0
