Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
1994,0.0,0.0,360590148.0,11152273.0,199998600.0,17391183.0,1095092803.0,5408875099.0,1018246323.0,463321004.0,554925319.0,375003717.0,10895836092.0,100792254.0,11448223.0,89344031.0,150433811.0,3502547948.0,85004534.0,290466235.0,8854254336.0,130005304.0,19688414.0,110316890.0
1995,0.0,0.0,401510454.0,12417849.0,198811591.0,17287964.0,1171110608.0,5441990671.0,1023648887.0,466855107.0,556793780.0,415248248.0,11171377845.0,102569908.0,11677268.0,90892640.0,139633477.0,3569206042.0,87272290.0,307903187.0,9016762357.0,135426400.0,20557172.0,114869228.0
1996,0.0,0.0,390274443.0,12070344.0,222094322.0,19312550.0,1196620730.0,5539554302.0,1035498207.0,473336192.0,562162014.0,366215641.0,11485377375.0,104514472.0,11926011.0,92588461.0,171402643.0,3622743456.0,89928823.0,341461270.0,9191364770.0,140926288.0,21441222.0,119485067.0
1997,0.0,0.0,438643643.0,13566298.0,203986445.0,17737952.0,1252725005.0,5646401356.0,1056067606.0,483825721.0,572241885.0,416384846.0,11748447983.0,107121486.0,12251246.0,94870240.0,195571478.0,3705375525.0,92497206.0,343697250.0,9394021696.0,146638224.0,22360917.0,124277308.0
1998,0.0,0.0,399844479.0,12366324.0,234413211.0,20383758.0,1239849740.0,5784992638.0,1079886408.0,495838293.0,584048116.0,347724442.0,12059112337.0,109480631.0,12549128.0,96931503.0,153023083.0,3809557865.0,95163576.0,364807680.0,9593258585.0,152534254.0,23312153.0,129222101.0
1999,0.0,0.0,350574522.0,10842511.0,211692190.0,18408016.0,1101265919.0,5888917230.0,1100963237.0,506626295.0,594336943.0,337281086.0,12298932585.0,111698242.0,12831670.0,98866572.0,137377046.0,3868749232.0,97701790.0,334308763.0,9807826011.0,158431754.0,24267097.0,134164658.0
2000,0.0,0.0,368744224.0,11404461.0,204521198.0,17784452.0,1121628218.0,5845536803.0,1108439506.0,511173411.0,597266095.0,284623055.0,12526146115.0,114126877.0,13139342.0,100987535.0,137231671.0,3909967329.0,99879258.0,368198232.0,9986114380.0,164475885.0,25247981.0,139227904.0
2001,0.0,0.0,384845905.0,11902451.0,198276215.0,17241410.0,1177711621.0,5814253714.0,1114909759.0,515259508.0,599650252.0,406642656.0,12698375218.0,116818145.0,13478245.0,103339900.0,129170111.0,3949005635.0,101748045.0,273049672.0,10192402689.0,170390623.0,26212442.0,144178181.0
2002,0.0,0.0,414580503.0,12822077.0,200763000.0,17457652.0,1241875275.0,5830917437.0,1118173430.0,517862472.0,600310958.0,433829093.0,12989793480.0,119894161.0,13862681.0,106031480.0,138743981.0,3978235313.0,103435080.0,289182383.0,10297980028.0,176125117.0,27152463.0,148972654.0
2003,0.0,0.0,358848800.0,11098416.0,191447684.0,16647625.0,1113581924.0,5903259074.0,1126818913.0,522958893.0,603860020.0,328739638.0,13305297404.0,123483271.0,14307787.0,109175484.0,115886886.0,4015321892.0,105228554.0,328046636.0,10413935887.0,182105421.0,28133643.0,153971779.0
2004,0.0,0.0,425425620.0,13157493.0,176239835.0,15325203.0,1212108502.0,5848512175.0,1126899820.0,524078447.0,602821372.0,341733612.0,13512312850.0,127236198.0,14773366.0,112462832.0,116357801.0,4027842822.0,107067513.0,363493332.0,10562743787.0,188293373.0,29150268.0,159143106.0
2005,0.0,0.0,331171102.0,10242405.0,180545914.0,15699645.0,1045610123.0,5882862332.0,1138077966.0,530359325.0,607718640.0,385656522.0,13728620320.0,131001718.0,15241920.0,115759798.0,186245530.0,4039087206.0,108709082.0,414605109.0,10740864806.0,194526361.0,30177266.0,164349096.0
2006,0.0,0.0,442621645.0,13689329.0,203051613.0,17656662.0,1069491291.0,5756411060.0,1127067054.0,526289872.0,600777182.0,482822851.0,13985066781.0,135030293.0,15742639.0,119287655.0,210221321.0,4118087584.0,111280214.0,392884333.0,10963776363.0,201071787.0,31256201.0,169815586.0
2007,0.0,0.0,492097679.0,15219516.0,268278920.0,23328602.0,1140665530.0,5663633023.0,1115244959.0,521810316.0,593434643.0,318638753.0,14334581141.0,139212323.0,16262884.0,122949439.0,154881098.0,4218592834.0,113485755.0,376917814.0,11158643321.0,207493294.0,32319355.0,175173939.0
2008,0.0,0.0,447495843.0,13840078.0,230554051.0,20048178.0,1092318664.0,5649916230.0,1103865181.0,517506536.0,586358646.0,329892641.0,14516033686.0,143282284.0,16771661.0,126510622.0,102532077.0,4261858212.0,115409444.0,281157517.0,11331089490.0,214294249.0,33445126.0,180849122.0
2009,0.0,0.0,492124816.0,15220355.0,299675214.0,26058714.0,1069414542.0,5602776040.0,1089539329.0,511788598.0,577750731.0,261404250.0,14704735012.0,147273571.0,17272789.0,130000783.0,82938463.0,4250997269.0,117441085.0,277096424.0,11401721792.0,220030786.0,34408032.0,185622754.0
2010,0.0,0.0,490453759.0,15168673.0,301174377.0,26189076.0,1104050139.0,5543586255.0,1086900180.0,511535664.0,575364515.0,275525044.0,14821080475.0,151540366.0,17807813.0,133732554.0,95292589.0,4218728450.0,119038071.0,258156781.0,11462613255.0,225854602.0,35387504.0,190467098.0
2011,0.0,0.0,358025023.0,11072939.0,222632069.0,19359310.0,1132840533.0,5519453955.0,1085084077.0,511657180.0,573426897.0,287079142.0,14947301091.0,156015883.0,18369038.0,137646845.0,91744127.0,4197223270.0,120528264.0,247542475.0,11498942685.0,231488399.0,36340054.0,195148345.0
2012,0.0,0.0,408090731.0,12621363.0,180474384.0,15693425.0,998569273.0,5525634403.0,1080149417.0,510293441.0,569855976.0,311203987.0,15080627612.0,160677898.0,18953962.0,141723936.0,108802449.0,4170646678.0,122165756.0,236779681.0,11519638091.0,236019157.0,37121871.0,198897286.0
2013,0.0,0.0,433411771.0,13404488.0,205227330.0,17845855.0,1125631927.0,5416189834.0,1057068532.0,500323597.0,556744936.0,286886468.0,15233424096.0,165558502.0,19566481.0,145992021.0,83963402.0,4159693428.0,123071873.0,289017279.0,11525107651.0,240588022.0,37911763.0,202676259.0
2014,0.0,0.0,490407769.0,15167251.0,216878340.0,18858986.0,1086138669.0,5441188188.0,1057709501.0,501553577.0,556155924.0,259689322.0,15357091497.0,170662992.0,20207345.0,150455647.0,102290622.0,4122803404.0,124774373.0,305827265.0,11578638585.0,244321353.0,38571814.0,205749539.0
2015,0.0,0.0,507481971.0,15695319.0,220314075.0,19157746.0,1049468059.0,5433185048.0,1045165728.0,496513127.0,548652601.0,274615410.0,15448518472.0,176060821.0,20884916.0,155175905.0,109886452.0,4102656842.0,125959753.0,290643067.0,11645146392.0,248375485.0,39284161.0,209091325.0
2016,0.0,0.0,349557507.0,10811057.0,169275240.0,14719586.0,923888915.0,5397730200.0,1046004745.0,497812277.0,548192468.0,237703468.0,15549523668.0,181378619.0,21554991.0,159823628.0,110280521.0,4088923635.0,127072293.0,293459996.0,11692600505.0,252238371.0,39967928.0,212270443.0
2017,0.0,0.0,387198858.0,11975222.0,176014511.0,15305610.0,817338023.0,5247205809.0,1033267441.0,492632376.0,540635065.0,235827242.0,15608403392.0,186709264.0,22228550.0,164480715.0,106136752.0,4074452000.0,128241395.0,275081125.0,11738620925.0,257053102.0,40804386.0,216248716.0
2018,0.0,0.0,367262864.0,11358645.0,166190795.0,14451373.0,862164508.0,5014267998.0,1003613844.0,479343835.0,524270010.0,302876239.0,15660108294.0,192239869.0,22927895.0,169311974.0,103760343.0,4054813084.0,129011230.0,276085911.0,11761603660.0,261719541.0,41619380.0,220100161.0
2019,0.0,0.0,287109357.0,8879671.0,132913168.0,11557667.0,1048896484.0,4849845903.0,982080347.0,469883296.0,512197050.0,330737954.0,15773292199.0,197816963.0,23634792.0,174182171.0,103505804.0,4032247706.0,129140800.0,254613046.0,11780993710.0,266348263.0,42430375.0,223917888.0
